year,sector_code,sector_text,industry_code,industry_text,L20,T30,productivity
2005,E,Manufacturing,N33995_,Sign manufacturing,171.819,11010.428,64.0815509344136
2006,E,Manufacturing,N33995_,Sign manufacturing,177.193,12227.616,69.0073309893732
2007,E,Manufacturing,N33995_,Sign manufacturing,173.132,13379.804,77.2809417092161
2008,E,Manufacturing,N33995_,Sign manufacturing,174.069,13186.776,75.7560277820864
2009,E,Manufacturing,N33995_,Sign manufacturing,146.129,10826.797,74.090680152468
2010,E,Manufacturing,N33995_,Sign manufacturing,137.547,10695.226,77.7568831017761
2011,E,Manufacturing,N33995_,Sign manufacturing,147.325,10988.053,74.5837637875446
2012,E,Manufacturing,N33995_,Sign manufacturing,154.138,11013.975,71.4552868209007
2013,E,Manufacturing,N33995_,Sign manufacturing,147.598,11896.09,80.5979078307294
2014,E,Manufacturing,N33995_,Sign manufacturing,159.193,12919.391,81.155521913652
2015,E,Manufacturing,N33995_,Sign manufacturing,162.335,13213.465,81.3962792989805
2016,E,Manufacturing,N33995_,Sign manufacturing,164.021,13863.83,84.5247254924674
2017,E,Manufacturing,N33995_,Sign manufacturing,162.189,12790.011,78.8586833878993
2001,E,Manufacturing,N3399__,Other miscellaneous manufacturing,834.39,58945.83,70.6454176104699
2002,E,Manufacturing,N3399__,Other miscellaneous manufacturing,782.799,59376.789,75.8518968470833
2003,E,Manufacturing,N3399__,Other miscellaneous manufacturing,745.38,59653.857,80.0314698543025
2004,E,Manufacturing,N3399__,Other miscellaneous manufacturing,775.905,61638.818,79.4411918984927
2005,E,Manufacturing,N3399__,Other miscellaneous manufacturing,739.054,65214.776,88.24088090992
2006,E,Manufacturing,N3399__,Other miscellaneous manufacturing,729.487,68160.25,93.4358665747299
2007,E,Manufacturing,N3399__,Other miscellaneous manufacturing,704.706,66115.672,93.8202200634023
2008,E,Manufacturing,N3399__,Other miscellaneous manufacturing,677.35,65557.999,96.7860028050491
2009,E,Manufacturing,N3399__,Other miscellaneous manufacturing,572.897,55206.195,96.3632118862553
2010,E,Manufacturing,N3399__,Other miscellaneous manufacturing,550.446,58435.393,106.160082914582
2011,E,Manufacturing,N3399__,Other miscellaneous manufacturing,567.098,59388.757,104.72397539755
2012,E,Manufacturing,N3399__,Other miscellaneous manufacturing,573.747,55212.219,96.2309502271907
2013,E,Manufacturing,N3399__,Other miscellaneous manufacturing,596.457,57118.651,95.7632335608435
2014,E,Manufacturing,N3399__,Other miscellaneous manufacturing,602.44,59828.604,99.3104773919395
2015,E,Manufacturing,N3399__,Other miscellaneous manufacturing,598.625,59943.269,100.134924201295
2016,E,Manufacturing,N3399__,Other miscellaneous manufacturing,597.705,60228.086,100.765571644875
2017,E,Manufacturing,N3399__,Other miscellaneous manufacturing,611.182,57615.327,94.2686908318635
2018,E,Manufacturing,N3399__,Other miscellaneous manufacturing,615.524,59659.374,96.9245293441036
2019,E,Manufacturing,N3399__,Other miscellaneous manufacturing,622.134,61233.818,98.4254485368104
2001,E,Manufacturing,N339___,Miscellaneous manufacturing,1438.369,109250.107,75.9541584947952
2002,E,Manufacturing,N339___,Miscellaneous manufacturing,1373.743,113000.253,82.2572002186726
2003,E,Manufacturing,N339___,Miscellaneous manufacturing,1327.586,117638.412,88.6107657055739
2004,E,Manufacturing,N339___,Miscellaneous manufacturing,1345.576,119950.461,89.1443225800698
2005,E,Manufacturing,N339___,Miscellaneous manufacturing,1320.329,130396.458,98.7605801281347
2006,E,Manufacturing,N339___,Miscellaneous manufacturing,1330.852,137381.001,103.227857793353
2007,E,Manufacturing,N339___,Miscellaneous manufacturing,1315.758,138330.761,105.133893162724
2008,E,Manufacturing,N339___,Miscellaneous manufacturing,1307.404,143338.221,109.63575222349
2009,E,Manufacturing,N339___,Miscellaneous manufacturing,1197.966,132627.676,110.710718000344
2010,E,Manufacturing,N339___,Miscellaneous manufacturing,1151.861,138301.079,120.067507277354
2011,E,Manufacturing,N339___,Miscellaneous manufacturing,1171.045,139777.187,119.361072375528
2012,E,Manufacturing,N339___,Miscellaneous manufacturing,1178.622,134810.489,114.379749402268
2013,E,Manufacturing,N339___,Miscellaneous manufacturing,1197.786,140902.843,117.636074390584
2014,E,Manufacturing,N339___,Miscellaneous manufacturing,1217.994,138815.673,113.970736309046
2015,E,Manufacturing,N339___,Miscellaneous manufacturing,1250.182,140394.4,112.299169240959
2016,E,Manufacturing,N339___,Miscellaneous manufacturing,1270.625,141993.854,111.751188588293
2017,E,Manufacturing,N339___,Miscellaneous manufacturing,1250.418,136022.99,108.782015294086
2018,E,Manufacturing,N339___,Miscellaneous manufacturing,1250.082,143586.908,114.861991453361
2019,E,Manufacturing,N339___,Miscellaneous manufacturing,1262.269,147837.203,117.120204172011
2001,G,Wholesale Trade,N4231__,Motor vehicle and motor vehicle parts and supplies merchant wholesalers,702.648,396954.221,564.940369858023
2002,G,Wholesale Trade,N4231__,Motor vehicle and motor vehicle parts and supplies merchant wholesalers,679.609,426171.499,627.083365582269
2003,G,Wholesale Trade,N4231__,Motor vehicle and motor vehicle parts and supplies merchant wholesalers,674.249,445649.537,660.956912060678
2004,G,Wholesale Trade,N4231__,Motor vehicle and motor vehicle parts and supplies merchant wholesalers,680.229,489700.602,719.905505351874
2005,G,Wholesale Trade,N4231__,Motor vehicle and motor vehicle parts and supplies merchant wholesalers,673.37,510785.191,758.550560613036
2006,G,Wholesale Trade,N4231__,Motor vehicle and motor vehicle parts and supplies merchant wholesalers,668.005,547959.263,820.292157992829
2007,G,Wholesale Trade,N4231__,Motor vehicle and motor vehicle parts and supplies merchant wholesalers,682.932,555059.153,812.759034574453
2008,G,Wholesale Trade,N4231__,Motor vehicle and motor vehicle parts and supplies merchant wholesalers,652.229,460434.793,705.940387501936
2009,G,Wholesale Trade,N4231__,Motor vehicle and motor vehicle parts and supplies merchant wholesalers,600.015,371213.483,618.673671491546
2010,G,Wholesale Trade,N4231__,Motor vehicle and motor vehicle parts and supplies merchant wholesalers,580.915,453821.84,781.219007944364
2011,G,Wholesale Trade,N4231__,Motor vehicle and motor vehicle parts and supplies merchant wholesalers,612.349,503824.132,822.772850123051
2012,G,Wholesale Trade,N4231__,Motor vehicle and motor vehicle parts and supplies merchant wholesalers,613.937,576262.721,938.634942999037
2013,G,Wholesale Trade,N4231__,Motor vehicle and motor vehicle parts and supplies merchant wholesalers,627.842,603667.809,961.496378069642
2014,G,Wholesale Trade,N4231__,Motor vehicle and motor vehicle parts and supplies merchant wholesalers,624.381,623203.627,998.114335638016
2015,G,Wholesale Trade,N4231__,Motor vehicle and motor vehicle parts and supplies merchant wholesalers,641.801,663538.738,1033.8699035994
2016,G,Wholesale Trade,N4231__,Motor vehicle and motor vehicle parts and supplies merchant wholesalers,650.402,667986.026,1027.03562719672
2017,G,Wholesale Trade,N4231__,Motor vehicle and motor vehicle parts and supplies merchant wholesalers,655.315,669553.071,1021.72706408369
2018,G,Wholesale Trade,N4231__,Motor vehicle and motor vehicle parts and supplies merchant wholesalers,658.518,707143.028,1073.84008941289
2019,G,Wholesale Trade,N4231__,Motor vehicle and motor vehicle parts and supplies merchant wholesalers,681.813,721809.628,1058.66216689914
2001,G,Wholesale Trade,N4232__,Furniture and home furnishing merchant wholesalers,238.839,61494.006,257.470538731112
2002,G,Wholesale Trade,N4232__,Furniture and home furnishing merchant wholesalers,226.754,61953.431,273.218690739744
2003,G,Wholesale Trade,N4232__,Furniture and home furnishing merchant wholesalers,213.385,64000.158,299.928101787848
2004,G,Wholesale Trade,N4232__,Furniture and home furnishing merchant wholesalers,213.08,69501.965,326.177797071522
2005,G,Wholesale Trade,N4232__,Furniture and home furnishing merchant wholesalers,218.016,73871.431,338.834906612359
2006,G,Wholesale Trade,N4232__,Furniture and home furnishing merchant wholesalers,217.461,78576.783,361.337357043332
2007,G,Wholesale Trade,N4232__,Furniture and home furnishing merchant wholesalers,223.032,79139.219,354.833472326841
2008,G,Wholesale Trade,N4232__,Furniture and home furnishing merchant wholesalers,240.386,73840.968,307.176657542453
2009,G,Wholesale Trade,N4232__,Furniture and home furnishing merchant wholesalers,193.571,61486.516,317.643221350306
2010,G,Wholesale Trade,N4232__,Furniture and home furnishing merchant wholesalers,185.221,63186.061,341.138753165138
2011,G,Wholesale Trade,N4232__,Furniture and home furnishing merchant wholesalers,179.573,66940.296,372.774838088131
2012,G,Wholesale Trade,N4232__,Furniture and home furnishing merchant wholesalers,183.619,72367.316,394.116709055163
2013,G,Wholesale Trade,N4232__,Furniture and home furnishing merchant wholesalers,192.441,76405.358,397.03263857494
2014,G,Wholesale Trade,N4232__,Furniture and home furnishing merchant wholesalers,195.738,80945.751,413.541320540723
2015,G,Wholesale Trade,N4232__,Furniture and home furnishing merchant wholesalers,208.115,84439.755,405.736035365063
2016,G,Wholesale Trade,N4232__,Furniture and home furnishing merchant wholesalers,209.107,88167.004,421.6358323729
2017,G,Wholesale Trade,N4232__,Furniture and home furnishing merchant wholesalers,208.965,92901.076,444.577206709258
2018,G,Wholesale Trade,N4232__,Furniture and home furnishing merchant wholesalers,226.712,96603.348,426.106019972476
2019,G,Wholesale Trade,N4232__,Furniture and home furnishing merchant wholesalers,224.27,102550.598,457.264003210416
2001,G,Wholesale Trade,N4233__,Lumber and other construction materials merchant wholesalers,454.74,86299.267,189.777162774333
2002,G,Wholesale Trade,N4233__,Lumber and other construction materials merchant wholesalers,464.303,92402.338,199.01301090021
2003,G,Wholesale Trade,N4233__,Lumber and other construction materials merchant wholesalers,466.35,104172.275,223.377881419535
2004,G,Wholesale Trade,N4233__,Lumber and other construction materials merchant wholesalers,493.491,127424.035,258.209440496382
2005,G,Wholesale Trade,N4233__,Lumber and other construction materials merchant wholesalers,523.451,142936.669,273.065996626236
2006,G,Wholesale Trade,N4233__,Lumber and other construction materials merchant wholesalers,552.812,150445.012,272.14498238099
2007,G,Wholesale Trade,N4233__,Lumber and other construction materials merchant wholesalers,533.539,141688.792,265.564076852864
2008,G,Wholesale Trade,N4233__,Lumber and other construction materials merchant wholesalers,482.929,127985.477,265.019240923614
2009,G,Wholesale Trade,N4233__,Lumber and other construction materials merchant wholesalers,404.289,99240.171,245.468392659706
2010,G,Wholesale Trade,N4233__,Lumber and other construction materials merchant wholesalers,370.243,97878.02,264.361567943216
2011,G,Wholesale Trade,N4233__,Lumber and other construction materials merchant wholesalers,368.069,99879.288,271.36022865278
2012,G,Wholesale Trade,N4233__,Lumber and other construction materials merchant wholesalers,371.444,104952.452,282.55255704763
2013,G,Wholesale Trade,N4233__,Lumber and other construction materials merchant wholesalers,397.68,116123.599,292.00261265339
2014,G,Wholesale Trade,N4233__,Lumber and other construction materials merchant wholesalers,398.488,124005.312,311.189576599546
2015,G,Wholesale Trade,N4233__,Lumber and other construction materials merchant wholesalers,430.621,130366.302,302.740233290991
2016,G,Wholesale Trade,N4233__,Lumber and other construction materials merchant wholesalers,453.353,140335.983,309.551239321235
2017,G,Wholesale Trade,N4233__,Lumber and other construction materials merchant wholesalers,472.301,150559.686,318.779096381333
2018,G,Wholesale Trade,N4233__,Lumber and other construction materials merchant wholesalers,474.337,162526.932,342.640215711614
2019,G,Wholesale Trade,N4233__,Lumber and other construction materials merchant wholesalers,491.518,164315.367,334.301830248333
2001,G,Wholesale Trade,N4234__,Professional and commercial equipment and supplies merchant wholesalers,1420.07,313363.237,220.667457942214
2002,G,Wholesale Trade,N4234__,Professional and commercial equipment and supplies merchant wholesalers,1338.728,322060.198,240.57179501736
2003,G,Wholesale Trade,N4234__,Professional and commercial equipment and supplies merchant wholesalers,1328.476,332038.966,249.939755027565
2004,G,Wholesale Trade,N4234__,Professional and commercial equipment and supplies merchant wholesalers,1288.022,355172.63,275.750437492527
2005,G,Wholesale Trade,N4234__,Professional and commercial equipment and supplies merchant wholesalers,1293.197,368560.965,284.99986081007
2006,G,Wholesale Trade,N4234__,Professional and commercial equipment and supplies merchant wholesalers,1337.092,376572.616,281.635531436879
2007,G,Wholesale Trade,N4234__,Professional and commercial equipment and supplies merchant wholesalers,1322.536,393217.741,297.321011299503
2008,G,Wholesale Trade,N4234__,Professional and commercial equipment and supplies merchant wholesalers,1318.313,395915.864,300.320078767334
2009,G,Wholesale Trade,N4234__,Professional and commercial equipment and supplies merchant wholesalers,1271.795,372328.828,292.758524762245
2010,G,Wholesale Trade,N4234__,Professional and commercial equipment and supplies merchant wholesalers,1235.358,396150.006,320.676278455314
2011,G,Wholesale Trade,N4234__,Professional and commercial equipment and supplies merchant wholesalers,1278.372,404218.475,316.197847731333
2012,G,Wholesale Trade,N4234__,Professional and commercial equipment and supplies merchant wholesalers,1281.371,407739.608,318.205740570061
2013,G,Wholesale Trade,N4234__,Professional and commercial equipment and supplies merchant wholesalers,1275.382,416508.186,326.57524255478
2014,G,Wholesale Trade,N4234__,Professional and commercial equipment and supplies merchant wholesalers,1295.957,426924.81,329.428221769704
2015,G,Wholesale Trade,N4234__,Professional and commercial equipment and supplies merchant wholesalers,1285.938,437075.497,339.888468184314
2016,G,Wholesale Trade,N4234__,Professional and commercial equipment and supplies merchant wholesalers,1291.781,449469.433,347.945536433807
